"Date","cust_known","StockCode","UnitPrice","UnitsSold"
2011-01-19,FALSE,"22411",4.13,2
2011-01-19,FALSE,"85099B",4.13,2
2011-01-19,TRUE,"20711",1.95,20
2011-01-19,TRUE,"20712",1.95,71
2011-01-19,TRUE,"20713",1.95,20
2011-01-19,TRUE,"21928",1.65,100
2011-01-19,TRUE,"21928",1.95,10
2011-01-19,TRUE,"21929",1.65,100
2011-01-19,TRUE,"21930",1.95,10
2011-01-19,TRUE,"22386",1.95,16
2011-01-19,TRUE,"22411",1.95,30
2011-01-19,TRUE,"85099B",1.95,40
2011-01-19,TRUE,"85099C",1.95,22
2011-01-19,TRUE,"85099F",1.95,22
2011-01-20,FALSE,"20712",4.13,4
2011-01-20,FALSE,"20713",4.13,1
2011-01-20,FALSE,"21033",2.46,33
2011-01-20,FALSE,"21929",4.13,1
2011-01-20,FALSE,"21930",4.13,1
2011-01-20,FALSE,"21931",4.13,1
2011-01-20,FALSE,"22386",4.13,2
2011-01-20,FALSE,"22663",4.13,2
2011-01-20,FALSE,"85099B",4.13,1
2011-01-20,FALSE,"85099C",4.13,1
2011-01-20,FALSE,"85099F",4.13,1
2011-01-20,TRUE,"20711",1.95,11
2011-01-20,TRUE,"20712",1.95,13
2011-01-20,TRUE,"20713",1.95,13
2011-01-20,TRUE,"21928",1.65,100
2011-01-20,TRUE,"21928",1.95,10
2011-01-20,TRUE,"21929",1.95,12
2011-01-20,TRUE,"21930",1.95,2
2011-01-20,TRUE,"21931",1.95,2
2011-01-20,TRUE,"22385",1.95,1
2011-01-20,TRUE,"22411",1.95,4
2011-01-20,TRUE,"22663",1.95,10
2011-01-20,TRUE,"85099B",1.95,3
2011-01-20,TRUE,"85099F",1.95,11
2011-01-21,FALSE,"20711",4.13,3
2011-01-21,FALSE,"20712",4.13,4
2011-01-21,FALSE,"20713",4.13,4
2011-01-21,FALSE,"21033",2.46,21
2011-01-21,FALSE,"21033",5.38,3
2011-01-21,FALSE,"21928",4.13,8
2011-01-21,FALSE,"21929",4.13,6
2011-01-21,FALSE,"21929",4.96,2
2011-01-21,FALSE,"21930",4.13,5
2011-01-21,FALSE,"21930",4.96,6
2011-01-21,FALSE,"21931",4.13,7
2011-01-21,FALSE,"21931",4.96,10
2011-01-21,FALSE,"22385",4.13,7
2011-01-21,FALSE,"22386",4.13,11
2011-01-21,FALSE,"22411",4.13,2
2011-01-21,FALSE,"22411",4.96,17
2011-01-21,FALSE,"22663",4.13,1
2011-01-21,FALSE,"85099B",4.13,20
2011-01-21,FALSE,"85099C",4.13,8
2011-01-21,TRUE,"20712",1.95,2
2011-01-21,TRUE,"21033",2.95,2
2011-01-21,TRUE,"21928",1.95,10
2011-01-21,TRUE,"21930",1.95,14
2011-01-21,TRUE,"21931",1.95,16
2011-01-21,TRUE,"22385",1.95,2
2011-01-21,TRUE,"22386",1.95,2
2011-01-21,TRUE,"22411",1.95,14
2011-01-21,TRUE,"85099B",1.65,100
2011-01-21,TRUE,"85099B",1.95,4
2011-01-21,TRUE,"85099C",1.95,6
2011-01-21,TRUE,"85099F",1.65,100
2011-01-21,TRUE,"85099F",1.95,4
2011-01-23,TRUE,"20712",1.95,1
2011-01-23,TRUE,"21033",2.95,1
2011-01-23,TRUE,"21928",1.95,11
2011-01-23,TRUE,"21931",1.95,3
2011-01-23,TRUE,"22386",1.95,11
2011-01-23,TRUE,"85099B",1.65,100
2011-01-23,TRUE,"85099C",1.95,11
2011-01-23,TRUE,"85099F",1.65,100
2011-01-23,TRUE,"85099F",1.95,1
2011-01-24,FALSE,"20711",4.13,6
2011-01-24,FALSE,"20712",4.13,2
2011-01-24,FALSE,"20713",4.13,2
2011-01-24,FALSE,"21033",5.79,1
2011-01-24,FALSE,"21928",4.13,2
2011-01-24,FALSE,"21929",4.13,3
2011-01-24,FALSE,"21930",4.13,2
2011-01-24,FALSE,"21931",4.13,3
2011-01-24,FALSE,"22385",4.13,1
2011-01-24,FALSE,"22386",4.13,3
2011-01-24,FALSE,"22411",4.13,2
2011-01-24,FALSE,"85099B",4.13,4
2011-01-24,FALSE,"85099C",4.13,5
2011-01-24,TRUE,"20711",1.95,10
2011-01-24,TRUE,"20712",1.95,10
2011-01-24,TRUE,"20713",1.95,30
2011-01-24,TRUE,"21928",1.95,30
2011-01-24,TRUE,"21931",1.95,30
2011-01-24,TRUE,"22386",1.95,10
2011-01-24,TRUE,"22411",1.95,10
2011-01-24,TRUE,"22663",1.95,10
2011-01-24,TRUE,"85099B",1.95,52
2011-01-24,TRUE,"85099C",1.65,100
2011-01-24,TRUE,"85099C",1.95,20
2011-01-24,TRUE,"85099F",1.95,10
2011-01-25,FALSE,"20711",4.13,5
2011-01-25,FALSE,"20712",4.13,3
2011-01-25,FALSE,"20713",4.13,4
2011-01-25,FALSE,"21928",4.13,8
2011-01-25,FALSE,"21929",4.13,16
2011-01-25,FALSE,"21930",4.96,9
2011-01-25,FALSE,"21931",4.13,1
2011-01-25,FALSE,"21931",4.96,13
2011-01-25,FALSE,"22386",4.13,6
2011-01-25,FALSE,"22411",4.96,21
2011-01-25,FALSE,"22663",4.13,1
2011-01-25,FALSE,"85099B",4.13,3
2011-01-25,FALSE,"85099C",4.13,3
2011-01-25,TRUE,"20711",1.65,20
2011-01-25,TRUE,"20711",1.95,10
2011-01-25,TRUE,"20712",1.65,20
2011-01-25,TRUE,"20712",1.95,20
2011-01-25,TRUE,"20713",1.65,20
2011-01-25,TRUE,"20713",1.95,40
2011-01-25,TRUE,"21033",2.95,20
2011-01-25,TRUE,"21928",1.65,20
2011-01-25,TRUE,"21928",1.95,20
2011-01-25,TRUE,"21929",1.65,130
2011-01-25,TRUE,"21929",1.95,30
2011-01-25,TRUE,"21930",1.65,20
2011-01-25,TRUE,"21930",1.95,30
2011-01-25,TRUE,"21931",1.65,140
2011-01-25,TRUE,"21931",1.95,10
2011-01-25,TRUE,"22385",1.65,20
2011-01-25,TRUE,"22385",1.95,1
2011-01-25,TRUE,"22386",1.65,30
2011-01-25,TRUE,"22386",1.95,60
2011-01-25,TRUE,"22411",1.65,20
2011-01-25,TRUE,"22411",1.95,60
2011-01-25,TRUE,"22663",1.65,20
2011-01-25,TRUE,"22663",1.95,10
2011-01-25,TRUE,"85099B",1.65,320
2011-01-25,TRUE,"85099B",1.95,70
2011-01-25,TRUE,"85099C",1.65,20
2011-01-25,TRUE,"85099C",1.95,20
2011-01-25,TRUE,"85099F",1.65,20
2011-01-25,TRUE,"85099F",1.95,30
2011-01-26,FALSE,"20711",4.13,1
2011-01-26,FALSE,"20712",4.13,5
2011-01-26,FALSE,"20713",4.13,2
2011-01-26,FALSE,"21928",4.13,3
2011-01-26,FALSE,"21929",4.13,3
2011-01-26,FALSE,"21931",4.13,2
2011-01-26,FALSE,"22385",4.13,1
2011-01-26,FALSE,"22386",4.13,3
2011-01-26,FALSE,"22411",4.13,1
2011-01-26,FALSE,"85099B",4.13,1
2011-01-26,FALSE,"85099C",4.13,1
2011-01-26,FALSE,"85099F",4.13,1
2011-01-26,TRUE,"20711",1.95,20
2011-01-26,TRUE,"20713",1.95,10
2011-01-26,TRUE,"21033",2.95,1
2011-01-26,TRUE,"22385",1.95,10
2011-01-26,TRUE,"22386",1.95,20
2011-01-26,TRUE,"85099C",1.95,10
2011-01-26,TRUE,"85099F",1.95,20
2011-01-27,FALSE,"21928",4.13,2
2011-01-27,FALSE,"21929",4.13,1
2011-01-27,FALSE,"21931",4.13,1
2011-01-27,FALSE,"22411",4.13,1
2011-01-27,FALSE,"85099B",4.13,1
2011-01-27,FALSE,"85099C",4.13,1
2011-01-27,TRUE,"20711",1.95,30
2011-01-27,TRUE,"20712",1.95,15
2011-01-27,TRUE,"20713",1.95,10
2011-01-27,TRUE,"21928",1.95,10
2011-01-27,TRUE,"21929",1.95,10
2011-01-27,TRUE,"21930",1.95,10
2011-01-27,TRUE,"21931",1.95,40
2011-01-27,TRUE,"22385",1.95,20
2011-01-27,TRUE,"22386",1.95,37
2011-01-27,TRUE,"22663",1.95,10
2011-01-27,TRUE,"85099B",1.95,50
2011-01-27,TRUE,"85099C",1.95,30
2011-01-27,TRUE,"85099F",1.95,10
2011-01-28,FALSE,"21033",5.79,1
2011-01-28,FALSE,"21929",4.13,5
2011-01-28,FALSE,"21929",4.96,3
2011-01-28,FALSE,"21930",4.96,3
2011-01-28,FALSE,"21931",4.13,1
2011-01-28,FALSE,"21931",4.96,8
2011-01-28,FALSE,"22411",4.96,11
2011-01-28,FALSE,"85099B",4.13,1
2011-01-28,FALSE,"85099C",4.13,1
2011-01-28,TRUE,"20712",1.95,20
2011-01-28,TRUE,"21928",1.95,10
2011-01-28,TRUE,"21930",1.95,10
2011-01-28,TRUE,"21931",1.95,10
2011-01-28,TRUE,"22386",1.95,20
2011-01-28,TRUE,"22411",1.95,10
2011-01-30,TRUE,"20713",1.95,1
2011-01-30,TRUE,"21033",2.95,2
2011-01-30,TRUE,"21930",1.95,10
2011-01-30,TRUE,"22386",1.95,10
2011-01-30,TRUE,"85099F",1.95,2
2011-01-31,FALSE,"20711",4.13,6
2011-01-31,FALSE,"20712",4.13,6
2011-01-31,FALSE,"20713",4.13,3
2011-01-31,FALSE,"21928",4.13,1
2011-01-31,FALSE,"21929",4.96,13
2011-01-31,FALSE,"21930",4.96,6
2011-01-31,FALSE,"21931",4.13,2
2011-01-31,FALSE,"22385",4.13,1
2011-01-31,FALSE,"22386",4.13,4
2011-01-31,FALSE,"85099B",4.13,11
2011-01-31,FALSE,"85099C",4.13,7
2011-01-31,TRUE,"20712",1.95,20
2011-01-31,TRUE,"20713",1.95,15
2011-01-31,TRUE,"21928",1.95,1
2011-01-31,TRUE,"21929",1.95,10
2011-01-31,TRUE,"21930",1.95,5
2011-01-31,TRUE,"21931",1.95,30
2011-01-31,TRUE,"22385",1.95,10
2011-01-31,TRUE,"22411",1.95,1
2011-01-31,TRUE,"85099B",1.95,41
2011-01-31,TRUE,"85099C",1.95,11
2011-01-31,TRUE,"85099F",1.95,20
2011-02-01,FALSE,"20712",4.13,1
2011-02-01,FALSE,"20713",4.13,2
2011-02-01,FALSE,"21929",4.13,2
2011-02-01,FALSE,"21930",4.13,1
2011-02-01,FALSE,"22386",4.13,1
2011-02-01,FALSE,"85099B",4.13,3
2011-02-01,FALSE,"85099C",4.13,3
2011-02-01,FALSE,"85099F",4.13,1
2011-02-01,TRUE,"20711",1.95,3
2011-02-01,TRUE,"20712",1.95,33
2011-02-01,TRUE,"20713",1.95,48
2011-02-01,TRUE,"21928",1.95,8
2011-02-01,TRUE,"21929",1.95,18
2011-02-01,TRUE,"21930",1.65,100
2011-02-01,TRUE,"21930",1.95,8
2011-02-01,TRUE,"21931",1.95,61
2011-02-01,TRUE,"22385",1.65,100
2011-02-01,TRUE,"22385",1.95,18
2011-02-01,TRUE,"22386",1.95,5
2011-02-01,TRUE,"22411",1.95,18
2011-02-01,TRUE,"22663",1.95,6
2011-02-01,TRUE,"85099B",1.65,200
2011-02-01,TRUE,"85099B",1.95,187
2011-02-01,TRUE,"85099C",1.95,32
2011-02-01,TRUE,"85099F",1.65,100
2011-02-01,TRUE,"85099F",1.95,8
2011-02-02,FALSE,"20711",4.13,9
2011-02-02,FALSE,"20712",4.13,7
2011-02-02,FALSE,"20713",4.13,14
2011-02-02,FALSE,"21033",5.38,1
2011-02-02,FALSE,"21928",4.13,6
2011-02-02,FALSE,"21929",4.13,1
2011-02-02,FALSE,"22385",4.13,7
2011-02-02,FALSE,"22386",4.13,8
2011-02-02,FALSE,"22411",4.13,7
2011-02-02,FALSE,"85099B",4.13,4
2011-02-02,FALSE,"85099C",4.13,5
2011-02-02,TRUE,"20711",1.95,20
2011-02-02,TRUE,"21033",2.95,5
2011-02-02,TRUE,"21928",1.65,100
2011-02-02,TRUE,"21928",1.95,30
2011-02-02,TRUE,"21929",1.65,100
2011-02-02,TRUE,"21929",1.95,10
2011-02-02,TRUE,"21930",1.95,10
2011-02-02,TRUE,"22385",1.95,20
2011-02-02,TRUE,"22386",1.95,24
2011-02-02,TRUE,"22411",1.95,10
2011-02-02,TRUE,"22663",1.95,20
2011-02-02,TRUE,"85099B",1.65,236
2011-02-02,TRUE,"85099B",1.95,70
2011-02-02,TRUE,"85099F",1.65,100
2011-02-02,TRUE,"85099F",1.95,20
2011-02-03,FALSE,"21928",4.13,1
2011-02-03,FALSE,"21929",4.13,1
2011-02-03,FALSE,"22411",4.13,1
2011-02-03,FALSE,"85099F",4.13,2
2011-02-03,TRUE,"20711",1.95,2
2011-02-03,TRUE,"20712",1.95,13
2011-02-03,TRUE,"20713",1.95,7
2011-02-03,TRUE,"21928",1.95,10
2011-02-03,TRUE,"21929",1.95,31
2011-02-03,TRUE,"21930",1.95,30
2011-02-03,TRUE,"21931",1.95,20
2011-02-03,TRUE,"22385",1.95,14
2011-02-03,TRUE,"22386",1.95,50
2011-02-03,TRUE,"22411",1.95,23
2011-02-03,TRUE,"22663",1.95,12
2011-02-03,TRUE,"85099B",1.65,100
2011-02-03,TRUE,"85099B",1.95,26
2011-02-03,TRUE,"85099C",1.95,23
2011-02-03,TRUE,"85099F",1.95,6
2011-02-04,FALSE,"20711",4.13,8
2011-02-04,FALSE,"20712",4.13,11
2011-02-04,FALSE,"20713",4.13,7
2011-02-04,FALSE,"21033",5.38,1
2011-02-04,FALSE,"21033",5.79,1
2011-02-04,FALSE,"21928",4.13,5
2011-02-04,FALSE,"21929",4.13,4
2011-02-04,FALSE,"21929",4.96,14
2011-02-04,FALSE,"21930",4.13,2
2011-02-04,FALSE,"21930",4.96,12
2011-02-04,FALSE,"21931",4.13,4
2011-02-04,FALSE,"22386",4.13,3
2011-02-04,FALSE,"22411",4.13,23
2011-02-04,FALSE,"85099B",4.13,12
2011-02-04,FALSE,"85099C",4.13,15
2011-02-04,FALSE,"85099F",4.13,4
2011-02-04,TRUE,"21033",2.95,10
2011-02-04,TRUE,"21931",1.95,10
2011-02-04,TRUE,"22386",1.65,100
2011-02-04,TRUE,"22411",1.95,20
2011-02-04,TRUE,"85099B",1.95,11
2011-02-04,TRUE,"85099C",1.65,100
2011-02-04,TRUE,"85099F",1.65,100
2011-02-06,TRUE,"20713",1.95,20
2011-02-06,TRUE,"21928",1.95,20
2011-02-06,TRUE,"21929",1.95,31
2011-02-06,TRUE,"21930",1.95,10
2011-02-06,TRUE,"21931",1.95,20
2011-02-06,TRUE,"22385",1.95,15
2011-02-06,TRUE,"22386",1.95,30
2011-02-06,TRUE,"22411",1.95,11
2011-02-06,TRUE,"22663",1.95,15
2011-02-06,TRUE,"85099B",1.95,64
2011-02-06,TRUE,"85099C",1.95,30
2011-02-06,TRUE,"85099F",1.95,20
2011-02-07,TRUE,"20712",1.95,20
2011-02-07,TRUE,"20713",1.95,30
2011-02-07,TRUE,"21928",1.95,30
2011-02-07,TRUE,"21929",1.95,30
2011-02-07,TRUE,"21930",1.95,10
2011-02-07,TRUE,"21931",1.95,40
2011-02-07,TRUE,"22385",1.95,20
2011-02-07,TRUE,"22386",1.95,31
2011-02-07,TRUE,"22411",1.95,20
2011-02-07,TRUE,"22663",1.95,30
2011-02-07,TRUE,"85099B",1.95,30
2011-02-07,TRUE,"85099C",1.95,10
2011-02-07,TRUE,"85099F",1.95,30
2011-02-08,FALSE,"20712",4.13,2
2011-02-08,FALSE,"20713",4.13,6
2011-02-08,FALSE,"21928",4.13,2
2011-02-08,FALSE,"21929",4.13,2
2011-02-08,FALSE,"21929",4.96,14
2011-02-08,FALSE,"21930",4.96,4
2011-02-08,FALSE,"21931",4.13,10
2011-02-08,FALSE,"22385",4.13,2
2011-02-08,FALSE,"22386",4.13,5
2011-02-08,FALSE,"22411",4.13,10
2011-02-08,FALSE,"85099B",4.13,6
2011-02-08,FALSE,"85099C",4.13,9
2011-02-08,TRUE,"20713",1.95,10
2011-02-08,TRUE,"21928",1.95,2
2011-02-08,TRUE,"21929",1.95,8
2011-02-08,TRUE,"21931",1.95,22
2011-02-08,TRUE,"22385",1.95,10
2011-02-08,TRUE,"22386",1.95,6
2011-02-08,TRUE,"22411",1.95,32
2011-02-08,TRUE,"85099B",1.65,100
2011-02-08,TRUE,"85099B",1.95,33
2011-02-08,TRUE,"85099C",1.95,10
2011-02-08,TRUE,"85099F",1.95,27
2011-02-09,FALSE,"20711",4.13,2
2011-02-09,FALSE,"20712",4.13,10
2011-02-09,FALSE,"20713",4.13,6
2011-02-09,FALSE,"21033",5.38,1
2011-02-09,FALSE,"21928",4.13,10
2011-02-09,FALSE,"21929",4.13,2
2011-02-09,FALSE,"21931",4.13,19
2011-02-09,FALSE,"22386",1.95,5
2011-02-09,FALSE,"22386",4.13,3
2011-02-09,FALSE,"22411",1.95,5
2011-02-09,FALSE,"22411",4.13,15
2011-02-09,FALSE,"85099B",1.95,5
2011-02-09,FALSE,"85099B",4.13,11
2011-02-09,FALSE,"85099C",1.95,5
2011-02-09,FALSE,"85099C",4.13,11
2011-02-09,FALSE,"85099F",4.13,3
2011-02-09,TRUE,"20712",1.95,10
2011-02-09,TRUE,"21929",1.95,11
2011-02-09,TRUE,"21931",1.95,20
2011-02-09,TRUE,"22386",1.95,10
2011-02-09,TRUE,"22411",1.95,10
2011-02-09,TRUE,"85099B",1.95,20
2011-02-09,TRUE,"85099C",1.95,10
2011-02-10,FALSE,"20713",4.13,2
2011-02-10,FALSE,"21931",4.13,5
2011-02-10,FALSE,"22386",4.13,1
2011-02-10,FALSE,"22411",4.13,1
2011-02-10,FALSE,"85099C",4.13,1
2011-02-10,TRUE,"21929",1.95,10
2011-02-10,TRUE,"21930",1.95,10
2011-02-10,TRUE,"21931",1.95,10
2011-02-10,TRUE,"22386",1.95,11
2011-02-10,TRUE,"22411",1.95,10
2011-02-10,TRUE,"22663",1.95,10
2011-02-10,TRUE,"85099C",1.95,10
2011-02-10,TRUE,"85099F",1.95,10
2011-02-11,FALSE,"20711",4.13,52
2011-02-11,FALSE,"20712",4.13,3
2011-02-11,FALSE,"20713",4.13,4
2011-02-11,FALSE,"21929",4.96,9
2011-02-11,FALSE,"21930",4.96,2
2011-02-11,FALSE,"21931",4.13,3
2011-02-11,TRUE,"20711",1.95,20
2011-02-11,TRUE,"20712",1.95,1
2011-02-11,TRUE,"20713",1.65,100
2011-02-11,TRUE,"20713",1.95,1
2011-02-11,TRUE,"21928",1.95,33
2011-02-11,TRUE,"21929",1.95,3
2011-02-11,TRUE,"21931",1.65,100
2011-02-11,TRUE,"21931",1.95,11
2011-02-11,TRUE,"22385",1.95,30
2011-02-11,TRUE,"22386",1.95,23
2011-02-11,TRUE,"22411",1.95,10
2011-02-11,TRUE,"85099B",1.95,43
2011-02-11,TRUE,"85099C",1.95,3
2011-02-13,TRUE,"21928",1.95,12
2011-02-13,TRUE,"85099B",1.95,40
2011-02-14,FALSE,"20712",4.13,1
2011-02-14,FALSE,"20713",4.13,1
2011-02-14,FALSE,"21928",1.95,2
2011-02-14,FALSE,"21930",1.95,2
2011-02-14,FALSE,"21931",4.13,1
2011-02-14,FALSE,"22386",1.95,2
2011-02-14,FALSE,"22411",1.95,18
2011-02-14,FALSE,"85099B",1.95,6
2011-02-14,FALSE,"85099C",1.95,6
2011-02-14,TRUE,"20711",1.95,10
2011-02-14,TRUE,"20713",1.65,100
2011-02-14,TRUE,"20713",1.95,10
2011-02-14,TRUE,"21929",1.65,100
2011-02-14,TRUE,"21929",1.95,10
2011-02-14,TRUE,"21931",1.65,100
2011-02-14,TRUE,"21931",1.95,1
2011-02-14,TRUE,"22385",1.65,100
2011-02-14,TRUE,"22385",1.95,10
2011-02-14,TRUE,"22411",1.95,22
2011-02-14,TRUE,"85099B",1.95,20
2011-02-14,TRUE,"85099F",1.95,10
2011-02-15,FALSE,"20713",4.13,1
2011-02-15,FALSE,"21928",4.13,1
2011-02-15,FALSE,"21929",4.13,1
2011-02-15,FALSE,"21930",4.13,1
2011-02-15,FALSE,"21931",4.13,1
2011-02-15,FALSE,"22385",4.13,1
2011-02-15,FALSE,"22411",4.13,1
2011-02-15,FALSE,"85099B",4.13,2
2011-02-15,FALSE,"85099C",4.13,1
2011-02-15,FALSE,"85099F",4.13,1
2011-02-15,TRUE,"20712",1.95,10
2011-02-15,TRUE,"20713",1.95,10
2011-02-15,TRUE,"21928",1.95,10
2011-02-15,TRUE,"21930",1.95,2
2011-02-15,TRUE,"21931",1.65,100
2011-02-15,TRUE,"21931",1.95,22
2011-02-15,TRUE,"22385",1.95,13
2011-02-15,TRUE,"22386",1.95,30
2011-02-15,TRUE,"22411",1.95,12
2011-02-15,TRUE,"22663",1.95,2
2011-02-15,TRUE,"85099B",1.95,52
2011-02-15,TRUE,"85099C",1.65,200
2011-02-15,TRUE,"85099C",1.95,15
2011-02-15,TRUE,"85099F",1.95,2
2011-02-16,FALSE,"21930",4.13,1
2011-02-16,FALSE,"21931",4.13,1
2011-02-16,FALSE,"22386",4.13,1
2011-02-16,FALSE,"22663",4.13,1
2011-02-16,FALSE,"85099F",4.13,1
2011-02-16,TRUE,"20712",1.95,10
2011-02-16,TRUE,"20713",1.95,10
2011-02-16,TRUE,"21928",1.95,10
2011-02-16,TRUE,"21930",1.95,10
2011-02-16,TRUE,"21931",1.95,10
2011-02-16,TRUE,"22386",1.95,10
2011-02-16,TRUE,"85099B",1.95,30
2011-02-16,TRUE,"85099F",1.95,10
2011-02-17,FALSE,"20711",4.13,21
2011-02-17,FALSE,"20712",4.13,26
2011-02-17,FALSE,"20713",4.13,14
2011-02-17,FALSE,"21033",5.38,4
2011-02-17,FALSE,"21928",4.13,10
2011-02-17,FALSE,"21929",4.13,4
2011-02-17,FALSE,"21929",4.96,15
2011-02-17,FALSE,"21930",4.13,1
2011-02-17,FALSE,"21930",4.96,2
2011-02-17,FALSE,"21931",4.13,29
2011-02-17,FALSE,"22385",4.13,9
2011-02-17,FALSE,"22386",4.13,21
2011-02-17,FALSE,"22411",4.12,4
2011-02-17,FALSE,"22411",4.13,17
2011-02-17,FALSE,"85099B",4.13,18
2011-02-17,FALSE,"85099C",4.13,17
2011-02-17,FALSE,"85099F",4.13,4
2011-02-17,TRUE,"20713",1.95,21
2011-02-17,TRUE,"21928",1.95,1
2011-02-17,TRUE,"21930",1.95,11
2011-02-17,TRUE,"21931",1.95,31
2011-02-17,TRUE,"22385",1.95,1
2011-02-17,TRUE,"22386",1.95,1
2011-02-17,TRUE,"22411",1.95,3
2011-02-17,TRUE,"22663",1.95,1
2011-02-17,TRUE,"85099B",1.65,72
2011-02-17,TRUE,"85099B",1.95,41
2011-02-17,TRUE,"85099C",1.95,1
2011-02-18,FALSE,"85099C",1.95,3
2011-02-18,TRUE,"20711",1.95,10
2011-02-18,TRUE,"20712",1.65,100
2011-02-18,TRUE,"20712",1.95,12
2011-02-18,TRUE,"20713",1.65,100
2011-02-18,TRUE,"20713",1.95,10
2011-02-18,TRUE,"21928",1.95,3
2011-02-18,TRUE,"21929",1.65,100
2011-02-18,TRUE,"21930",1.65,100
2011-02-18,TRUE,"21931",1.65,200
2011-02-18,TRUE,"21931",1.95,5
2011-02-18,TRUE,"22385",1.95,1
2011-02-18,TRUE,"22386",1.95,33
2011-02-18,TRUE,"22411",1.65,100
2011-02-18,TRUE,"22411",1.95,5
2011-02-18,TRUE,"85099B",1.65,100
2011-02-18,TRUE,"85099B",1.95,14
2011-02-18,TRUE,"85099C",1.95,5
2011-02-20,TRUE,"20711",1.95,11
2011-02-20,TRUE,"20712",1.95,20
2011-02-20,TRUE,"20713",1.95,11
2011-02-20,TRUE,"21928",1.65,100
2011-02-20,TRUE,"21929",1.95,10
2011-02-20,TRUE,"21930",1.95,18
2011-02-20,TRUE,"21931",1.95,11
2011-02-20,TRUE,"22385",1.95,10
2011-02-20,TRUE,"22386",1.95,11
2011-02-20,TRUE,"22663",1.95,10
2011-02-20,TRUE,"85099B",1.95,30
2011-02-20,TRUE,"85099F",1.95,20
2011-02-21,FALSE,"20711",4.13,1
2011-02-21,FALSE,"20712",4.13,1
2011-02-21,FALSE,"20713",4.13,1
2011-02-21,FALSE,"21033",5.79,1
2011-02-21,FALSE,"21928",4.13,1
2011-02-21,FALSE,"21929",4.13,1
2011-02-21,FALSE,"21931",4.13,1
2011-02-21,FALSE,"85099B",4.13,2
2011-02-21,FALSE,"85099C",1.95,3
2011-02-21,TRUE,"20712",1.95,10
2011-02-21,TRUE,"20713",1.65,100
2011-02-21,TRUE,"20713",1.95,1
2011-02-21,TRUE,"21928",1.95,1
2011-02-21,TRUE,"21931",1.95,10
2011-02-21,TRUE,"22411",1.65,100
2011-02-21,TRUE,"22663",1.65,100
2011-02-21,TRUE,"85099B",1.65,100
2011-02-21,TRUE,"85099F",1.65,100
2011-02-22,FALSE,"20711",4.13,1
2011-02-22,FALSE,"20713",4.13,1
2011-02-22,FALSE,"21033",5.79,1
2011-02-22,FALSE,"21929",4.13,1
2011-02-22,FALSE,"22385",4.13,1
2011-02-22,FALSE,"85099B",4.13,2
2011-02-22,FALSE,"85099F",1.95,8
2011-02-22,FALSE,"85099F",4.13,3
2011-02-22,TRUE,"20713",1.65,100
2011-02-22,TRUE,"20713",1.95,11
2011-02-22,TRUE,"21929",1.95,22
2011-02-22,TRUE,"21930",1.95,3
2011-02-22,TRUE,"21931",1.65,100
2011-02-22,TRUE,"21931",1.95,10
2011-02-22,TRUE,"22385",1.95,11
2011-02-22,TRUE,"22386",1.65,200
2011-02-22,TRUE,"22411",1.95,12
2011-02-22,TRUE,"22663",1.95,10
2011-02-22,TRUE,"85099B",1.65,300
2011-02-22,TRUE,"85099B",1.95,22
2011-02-22,TRUE,"85099C",1.95,3
2011-02-22,TRUE,"85099F",1.65,100
2011-02-22,TRUE,"85099F",1.95,4
2011-02-23,FALSE,"20711",4.13,3
2011-02-23,FALSE,"20712",4.13,21
2011-02-23,FALSE,"20713",4.13,19
2011-02-23,FALSE,"21033",5.38,3
2011-02-23,FALSE,"21928",4.13,13
2011-02-23,FALSE,"21929",4.96,20
2011-02-23,FALSE,"21930",4.96,1
2011-02-23,FALSE,"21931",4.13,4
2011-02-23,FALSE,"22385",4.13,4
2011-02-23,FALSE,"22386",4.13,7
2011-02-23,FALSE,"22411",4.13,6
2011-02-23,FALSE,"22663",4.13,2
2011-02-23,FALSE,"85099B",4.13,24
2011-02-23,FALSE,"85099C",4.13,13
2011-02-23,TRUE,"20712",1.95,11
2011-02-23,TRUE,"20713",1.95,14
2011-02-23,TRUE,"21928",1.95,10
2011-02-23,TRUE,"21930",1.95,11
2011-02-23,TRUE,"21931",1.95,5
2011-02-23,TRUE,"22385",1.95,5
2011-02-23,TRUE,"22386",1.95,10
2011-02-23,TRUE,"22411",1.95,19
2011-02-23,TRUE,"22663",1.95,2
2011-02-23,TRUE,"85099B",1.95,24
2011-02-24,FALSE,"20713",4.13,1
2011-02-24,FALSE,"21931",4.13,1
2011-02-24,FALSE,"85099B",4.13,1
2011-02-24,FALSE,"85099C",4.13,1
2011-02-24,FALSE,"85099F",4.13,1
2011-02-24,TRUE,"20712",1.95,30
2011-02-24,TRUE,"20713",1.95,2
2011-02-24,TRUE,"21928",1.95,50
2011-02-24,TRUE,"21929",1.95,40
2011-02-24,TRUE,"21930",1.95,30
2011-02-24,TRUE,"22386",1.95,40
2011-02-24,TRUE,"22411",1.95,20
2011-02-24,TRUE,"22663",1.95,10
2011-02-24,TRUE,"85099B",1.65,100
2011-02-24,TRUE,"85099B",1.95,60
2011-02-24,TRUE,"85099C",1.95,30
2011-02-24,TRUE,"85099F",1.95,10
2011-02-25,FALSE,"20712",4.13,1
2011-02-25,FALSE,"20713",4.13,3
2011-02-25,FALSE,"21929",4.96,1
2011-02-25,FALSE,"21931",4.13,3
2011-02-25,FALSE,"22385",4.13,1
